id,num_drivers,created_at,updated_at,driver_eta
27530,2,2017-11-26 15:27:44.273596,2017-11-26 15:27:44.273596,1
27531,1,2017-11-26 15:37:24.060904,2017-11-26 15:37:24.060904,1
27532,1,2017-11-26 15:47:24.094997,2017-11-26 15:47:24.094997,2
27533,1,2017-11-26 15:48:04.058833,2017-11-26 15:48:04.058833,3
27534,0,2017-11-26 15:49:03.999971,2017-11-26 15:49:03.999971,1000
27535,1,2017-11-26 15:49:24.120193,2017-11-26 15:49:24.120193,4
27536,1,2017-11-26 15:51:04.195456,2017-11-26 15:51:04.195456,3
27537,1,2017-11-26 15:52:24.180124,2017-11-26 15:52:24.180124,2
27538,2,2017-11-26 15:53:04.081425,2017-11-26 15:53:04.081425,2
27539,2,2017-11-26 15:54:04.094734,2017-11-26 15:54:04.094734,1
27540,2,2017-11-26 15:55:44.176293,2017-11-26 15:55:44.176293,2
27541,2,2017-11-26 16:01:04.266652,2017-11-26 16:01:04.266652,1
27542,2,2017-11-26 16:01:44.016579,2017-11-26 16:01:44.016579,2
27543,1,2017-11-26 16:02:44.320223,2017-11-26 16:02:44.320223,3
27544,1,2017-11-26 16:03:04.220367,2017-11-26 16:03:04.220367,2
27545,2,2017-11-26 16:05:44.035812,2017-11-26 16:05:44.035812,2
27546,1,2017-11-26 16:06:04.000145,2017-11-26 16:06:04.000145,2
27547,1,2017-11-26 16:07:24.289871,2017-11-26 16:07:24.289871,1
27548,2,2017-11-26 16:18:44.106546,2017-11-26 16:18:44.106546,1
27549,0,2017-11-26 16:25:04.101465,2017-11-26 16:25:04.101465,1000
27550,1,2017-11-26 16:33:44.200149,2017-11-26 16:33:44.200149,16
27551,0,2017-11-26 16:35:43.980893,2017-11-26 16:35:43.980893,1000
27552,1,2017-11-26 16:37:04.171733,2017-11-26 16:37:04.171733,18
27553,1,2017-11-26 16:37:24.164473,2017-11-26 16:37:24.164473,3
27554,1,2017-11-26 16:38:04.140596,2017-11-26 16:38:04.140596,4
27555,1,2017-11-26 16:39:24.097918,2017-11-26 16:39:24.097918,3
27556,1,2017-11-26 16:40:44.140895,2017-11-26 16:40:44.140895,2
27557,1,2017-11-26 16:41:24.136167,2017-11-26 16:41:24.136167,1
27558,2,2017-11-26 16:42:44.343972,2017-11-26 16:42:44.343972,1
27561,5,2017-11-26 16:56:24.247299,2017-11-26 16:56:24.247299,1
27564,6,2017-11-26 17:05:04.40357,2017-11-26 17:05:04.40357,1
27565,4,2017-11-26 17:10:04.241947,2017-11-26 17:10:04.241947,1
27571,7,2017-11-26 17:25:44.209175,2017-11-26 17:25:44.209175,0
27574,4,2017-11-26 17:34:44.097615,2017-11-26 17:34:44.097615,1
27575,5,2017-11-26 17:35:26.216945,2017-11-26 17:35:26.216945,0
27576,5,2017-11-26 17:36:44.16859,2017-11-26 17:36:44.16859,1
27578,5,2017-11-26 17:39:24.241775,2017-11-26 17:39:24.241775,1
27584,8,2017-11-26 17:53:44.22596,2017-11-26 17:53:44.22596,2
27585,8,2017-11-26 17:54:24.198783,2017-11-26 17:54:24.198783,1
27586,7,2017-11-26 18:02:25.958339,2017-11-26 18:02:25.958339,1
27587,6,2017-11-26 18:03:04.302181,2017-11-26 18:03:04.302181,1
27590,7,2017-11-26 18:10:04.561675,2017-11-26 18:10:04.561675,1
27591,8,2017-11-26 18:11:44.372307,2017-11-26 18:11:44.372307,1
27593,11,2017-11-26 18:16:24.240031,2017-11-26 18:16:24.240031,1
27595,8,2017-11-26 18:17:04.144611,2017-11-26 18:17:04.144611,2
27596,8,2017-11-26 18:19:24.160426,2017-11-26 18:19:24.160426,1
27598,7,2017-11-26 18:20:44.396762,2017-11-26 18:20:44.396762,3
27599,8,2017-11-26 18:25:03.978497,2017-11-26 18:25:03.978497,2
27600,7,2017-11-26 18:25:44.103098,2017-11-26 18:25:44.103098,2
27602,7,2017-11-26 18:29:44.084056,2017-11-26 18:29:44.084056,2
27603,8,2017-11-26 18:30:44.331094,2017-11-26 18:30:44.331094,2
27604,8,2017-11-26 18:32:04.176792,2017-11-26 18:32:04.176792,1
27606,8,2017-11-26 18:35:24.269376,2017-11-26 18:35:24.269376,2
27610,5,2017-11-26 18:41:24.088381,2017-11-26 18:41:24.088381,1
27611,6,2017-11-26 18:41:44.092905,2017-11-26 18:41:44.092905,1
27613,6,2017-11-26 18:42:24.291117,2017-11-26 18:42:24.291117,1
27614,7,2017-11-26 18:44:44.37337,2017-11-26 18:44:44.37337,1
27619,10,2017-11-26 18:57:24.241639,2017-11-26 18:57:24.241639,0
27621,9,2017-11-26 19:01:25.227919,2017-11-26 19:01:25.227919,1
27627,9,2017-11-26 19:14:44.194831,2017-11-26 19:14:44.194831,0
27628,9,2017-11-26 19:15:04.116106,2017-11-26 19:15:04.116106,1
27630,7,2017-11-26 19:17:04.165005,2017-11-26 19:17:04.165005,1
27632,7,2017-11-26 19:19:05.2158,2017-11-26 19:19:05.2158,1
27635,8,2017-11-26 19:22:24.366098,2017-11-26 19:22:24.366098,1
27636,8,2017-11-26 19:23:44.116435,2017-11-26 19:23:44.116435,0
27637,8,2017-11-26 19:25:05.234774,2017-11-26 19:25:05.234774,1
27640,9,2017-11-26 19:27:04.25619,2017-11-26 19:27:04.25619,1
27641,10,2017-11-26 19:27:24.356452,2017-11-26 19:27:24.356452,1
27645,10,2017-11-26 19:30:44.160877,2017-11-26 19:30:44.160877,1
27646,9,2017-11-26 19:32:04.176286,2017-11-26 19:32:04.176286,0
27647,10,2017-11-26 19:32:44.119223,2017-11-26 19:32:44.119223,0
27649,8,2017-11-26 19:33:44.279914,2017-11-26 19:33:44.279914,1
27650,7,2017-11-26 19:35:04.269099,2017-11-26 19:35:04.269099,1
27653,6,2017-11-26 19:44:44.045917,2017-11-26 19:44:44.045917,1
27655,9,2017-11-26 19:49:24.170666,2017-11-26 19:49:24.170666,1
27657,9,2017-11-26 19:52:04.30214,2017-11-26 19:52:04.30214,1
27660,8,2017-11-26 19:54:04.298566,2017-11-26 19:54:04.298566,0
27661,7,2017-11-26 19:55:24.125045,2017-11-26 19:55:24.125045,0
27663,8,2017-11-26 19:57:24.256264,2017-11-26 19:57:24.256264,1
27664,7,2017-11-26 19:57:44.277967,2017-11-26 19:57:44.277967,1
27667,8,2017-11-26 20:01:24.42018,2017-11-26 20:01:24.42018,1
27668,7,2017-11-26 20:02:04.40194,2017-11-26 20:02:04.40194,1
27671,8,2017-11-26 20:03:47.875421,2017-11-26 20:03:47.875421,1
27672,9,2017-11-26 20:05:04.284389,2017-11-26 20:05:04.284389,1
27673,10,2017-11-26 20:08:24.208781,2017-11-26 20:08:24.208781,1
27676,9,2017-11-26 20:12:24.33514,2017-11-26 20:12:24.33514,1
27678,7,2017-11-26 20:14:04.20431,2017-11-26 20:14:04.20431,1
27679,8,2017-11-26 20:17:24.139012,2017-11-26 20:17:24.139012,1
27681,7,2017-11-26 20:18:04.316028,2017-11-26 20:18:04.316028,0
27683,7,2017-11-26 20:18:44.245974,2017-11-26 20:18:44.245974,0
27685,8,2017-11-26 20:26:04.162739,2017-11-26 20:26:04.162739,1
27686,9,2017-11-26 20:32:04.306126,2017-11-26 20:32:04.306126,1
27690,6,2017-11-26 20:41:25.22311,2017-11-26 20:41:25.22311,0
27695,8,2017-11-26 20:48:04.189223,2017-11-26 20:48:04.189223,1
27697,6,2017-11-26 20:59:44.305665,2017-11-26 20:59:44.305665,1
27700,5,2017-11-26 21:07:44.254293,2017-11-26 21:07:44.254293,1
27702,3,2017-11-26 21:08:44.230806,2017-11-26 21:08:44.230806,2
27703,2,2017-11-26 21:09:24.228036,2017-11-26 21:09:24.228036,2
27705,2,2017-11-26 21:16:04.060746,2017-11-26 21:16:04.060746,4
27708,2,2017-11-26 21:17:44.13259,2017-11-26 21:17:44.13259,2
27710,3,2017-11-26 21:19:24.051273,2017-11-26 21:19:24.051273,1
27712,3,2017-11-26 21:20:44.007274,2017-11-26 21:20:44.007274,1
27713,3,2017-11-26 21:22:44.560337,2017-11-26 21:22:44.560337,2
27714,4,2017-11-26 21:26:24.288311,2017-11-26 21:26:24.288311,1
27716,4,2017-11-26 21:31:24.283909,2017-11-26 21:31:24.283909,1
27717,4,2017-11-26 21:32:04.148053,2017-11-26 21:32:04.148053,0
27719,5,2017-11-26 21:33:44.383863,2017-11-26 21:33:44.383863,1
27721,5,2017-11-26 21:35:04.259482,2017-11-26 21:35:04.259482,1
27723,3,2017-11-26 21:41:44.197753,2017-11-26 21:41:44.197753,1
27724,2,2017-11-26 21:44:44.035697,2017-11-26 21:44:44.035697,2
27725,1,2017-11-26 21:45:04.268209,2017-11-26 21:45:04.268209,1
27727,1,2017-11-26 21:45:44.211542,2017-11-26 21:45:44.211542,1
27730,0,2017-11-26 21:53:44.232247,2017-11-26 21:53:44.232247,1000
27734,0,2017-11-26 21:57:44.79363,2017-11-26 21:57:44.79363,1000
27736,0,2017-11-26 22:04:04.156323,2017-11-26 22:04:04.156323,1000
27737,1,2017-11-26 22:05:24.128306,2017-11-26 22:05:24.128306,5
27743,1,2017-11-26 22:10:24.403205,2017-11-26 22:10:24.403205,4
27747,2,2017-11-26 22:13:04.07004,2017-11-26 22:13:04.07004,8
27749,2,2017-11-26 22:13:44.408261,2017-11-26 22:13:44.408261,3
27750,3,2017-11-26 22:14:23.960776,2017-11-26 22:14:23.960776,3
27752,2,2017-11-26 22:15:44.127637,2017-11-26 22:15:44.127637,7
27753,2,2017-11-26 22:16:24.112488,2017-11-26 22:16:24.112488,6
27754,2,2017-11-26 22:17:04.212733,2017-11-26 22:17:04.212733,5
27756,1,2017-11-26 22:18:04.147421,2017-11-26 22:18:04.147421,4
27757,2,2017-11-26 22:18:44.124627,2017-11-26 22:18:44.124627,4
27758,2,2017-11-26 22:19:24.109732,2017-11-26 22:19:24.109732,3
27760,3,2017-11-26 22:21:24.053999,2017-11-26 22:21:24.053999,2
27762,3,2017-11-26 22:24:44.147954,2017-11-26 22:24:44.147954,2
27764,5,2017-11-26 22:26:04.109459,2017-11-26 22:26:04.109459,2
27767,5,2017-11-26 22:36:44.102266,2017-11-26 22:36:44.102266,1
27772,8,2017-11-26 22:42:24.406785,2017-11-26 22:42:24.406785,1
27773,8,2017-11-26 22:44:44.225845,2017-11-26 22:44:44.225845,0
27774,8,2017-11-26 22:46:24.161824,2017-11-26 22:46:24.161824,1
27777,9,2017-11-26 22:49:24.268071,2017-11-26 22:49:24.268071,1
27779,11,2017-11-26 22:51:04.393766,2017-11-26 22:51:04.393766,1
27781,11,2017-11-26 22:53:24.241836,2017-11-26 22:53:24.241836,1
27785,8,2017-11-26 22:56:24.33235,2017-11-26 22:56:24.33235,1
27787,6,2017-11-26 23:00:44.214234,2017-11-26 23:00:44.214234,1
27788,5,2017-11-26 23:01:44.234192,2017-11-26 23:01:44.234192,1
27793,2,2017-11-26 23:06:44.168716,2017-11-26 23:06:44.168716,2
27795,3,2017-11-26 23:08:44.190218,2017-11-26 23:08:44.190218,1
27797,4,2017-11-26 23:11:43.993862,2017-11-26 23:11:43.993862,2
27799,4,2017-11-26 23:14:04.007797,2017-11-26 23:14:04.007797,2
27559,3,2017-11-26 16:48:24.241042,2017-11-26 16:48:24.241042,1
27560,4,2017-11-26 16:55:24.168216,2017-11-26 16:55:24.168216,1
27562,6,2017-11-26 16:58:44.134117,2017-11-26 16:58:44.134117,1
27563,6,2017-11-26 17:04:04.22342,2017-11-26 17:04:04.22342,0
27566,5,2017-11-26 17:11:04.279883,2017-11-26 17:11:04.279883,1
27567,6,2017-11-26 17:21:04.178035,2017-11-26 17:21:04.178035,1
27568,7,2017-11-26 17:23:04.130004,2017-11-26 17:23:04.130004,1
27569,6,2017-11-26 17:24:04.135844,2017-11-26 17:24:04.135844,1
27570,7,2017-11-26 17:24:44.005515,2017-11-26 17:24:44.005515,1
27572,6,2017-11-26 17:26:04.181486,2017-11-26 17:26:04.181486,1
27573,5,2017-11-26 17:32:04.1935,2017-11-26 17:32:04.1935,2
27577,5,2017-11-26 17:38:44.223921,2017-11-26 17:38:44.223921,0
27579,5,2017-11-26 17:40:24.405712,2017-11-26 17:40:24.405712,2
27580,4,2017-11-26 17:40:44.01851,2017-11-26 17:40:44.01851,2
27581,5,2017-11-26 17:47:44.358137,2017-11-26 17:47:44.358137,2
27582,6,2017-11-26 17:48:24.293113,2017-11-26 17:48:24.293113,2
27583,7,2017-11-26 17:53:04.151,2017-11-26 17:53:04.151,2
27588,6,2017-11-26 18:05:04.119742,2017-11-26 18:05:04.119742,0
27589,6,2017-11-26 18:06:04.224191,2017-11-26 18:06:04.224191,1
27592,9,2017-11-26 18:15:44.379642,2017-11-26 18:15:44.379642,1
27594,9,2017-11-26 18:16:44.404761,2017-11-26 18:16:44.404761,1
27597,8,2017-11-26 18:20:24.135476,2017-11-26 18:20:24.135476,2
27601,6,2017-11-26 18:28:44.141906,2017-11-26 18:28:44.141906,3
27605,7,2017-11-26 18:35:04.232256,2017-11-26 18:35:04.232256,2
27607,7,2017-11-26 18:37:04.291025,2017-11-26 18:37:04.291025,2
27608,6,2017-11-26 18:37:43.984448,2017-11-26 18:37:43.984448,2
27609,6,2017-11-26 18:38:24.305463,2017-11-26 18:38:24.305463,1
27612,5,2017-11-26 18:42:04.224304,2017-11-26 18:42:04.224304,1
27615,8,2017-11-26 18:45:04.238648,2017-11-26 18:45:04.238648,1
27616,8,2017-11-26 18:46:24.263973,2017-11-26 18:46:24.263973,0
27617,7,2017-11-26 18:48:04.066581,2017-11-26 18:48:04.066581,0
27618,9,2017-11-26 18:51:04.324272,2017-11-26 18:51:04.324272,0
27620,9,2017-11-26 18:58:44.435738,2017-11-26 18:58:44.435738,0
27622,8,2017-11-26 19:01:44.324058,2017-11-26 19:01:44.324058,1
27623,7,2017-11-26 19:03:04.228672,2017-11-26 19:03:04.228672,1
27624,8,2017-11-26 19:03:44.217142,2017-11-26 19:03:44.217142,1
27625,7,2017-11-26 19:05:04.270811,2017-11-26 19:05:04.270811,1
27626,8,2017-11-26 19:11:44.452383,2017-11-26 19:11:44.452383,1
27629,8,2017-11-26 19:15:24.127017,2017-11-26 19:15:24.127017,1
27631,6,2017-11-26 19:18:44.091941,2017-11-26 19:18:44.091941,1
27633,7,2017-11-26 19:21:24.366438,2017-11-26 19:21:24.366438,0
27634,7,2017-11-26 19:22:05.227912,2017-11-26 19:22:05.227912,1
27638,9,2017-11-26 19:26:04.372848,2017-11-26 19:26:04.372848,1
27639,9,2017-11-26 19:26:44.335915,2017-11-26 19:26:44.335915,2
27642,10,2017-11-26 19:28:44.114158,2017-11-26 19:28:44.114158,0
27643,10,2017-11-26 19:29:44.150692,2017-11-26 19:29:44.150692,1
27644,9,2017-11-26 19:30:24.127179,2017-11-26 19:30:24.127179,1
27648,9,2017-11-26 19:33:04.068353,2017-11-26 19:33:04.068353,1
27651,8,2017-11-26 19:41:04.418145,2017-11-26 19:41:04.418145,1
27652,7,2017-11-26 19:42:04.19212,2017-11-26 19:42:04.19212,1
27654,7,2017-11-26 19:47:24.150041,2017-11-26 19:47:24.150041,1
27656,9,2017-11-26 19:51:04.230736,2017-11-26 19:51:04.230736,0
27658,9,2017-11-26 19:52:24.268123,2017-11-26 19:52:24.268123,0
27659,9,2017-11-26 19:53:04.331935,2017-11-26 19:53:04.331935,1
27662,7,2017-11-26 19:55:44.195068,2017-11-26 19:55:44.195068,1
27665,8,2017-11-26 19:58:04.336722,2017-11-26 19:58:04.336722,1
27666,9,2017-11-26 19:58:44.118469,2017-11-26 19:58:44.118469,1
27669,6,2017-11-26 20:02:24.300471,2017-11-26 20:02:24.300471,1
27670,7,2017-11-26 20:02:44.476146,2017-11-26 20:02:44.476146,1
27674,9,2017-11-26 20:09:24.30015,2017-11-26 20:09:24.30015,1
27675,8,2017-11-26 20:10:04.352822,2017-11-26 20:10:04.352822,1
27677,8,2017-11-26 20:13:44.220634,2017-11-26 20:13:44.220634,1
27680,8,2017-11-26 20:17:44.356264,2017-11-26 20:17:44.356264,0
27682,8,2017-11-26 20:18:24.224545,2017-11-26 20:18:24.224545,0
27684,7,2017-11-26 20:19:24.310259,2017-11-26 20:19:24.310259,1
27687,7,2017-11-26 20:35:24.299951,2017-11-26 20:35:24.299951,2
27688,7,2017-11-26 20:39:44.094144,2017-11-26 20:39:44.094144,1
27689,7,2017-11-26 20:40:24.211836,2017-11-26 20:40:24.211836,0
27691,6,2017-11-26 20:41:44.200118,2017-11-26 20:41:44.200118,1
27692,7,2017-11-26 20:42:24.402446,2017-11-26 20:42:24.402446,1
27693,7,2017-11-26 20:47:04.298442,2017-11-26 20:47:04.298442,0
27694,6,2017-11-26 20:47:44.287259,2017-11-26 20:47:44.287259,0
27696,7,2017-11-26 20:58:44.308653,2017-11-26 20:58:44.308653,1
27698,5,2017-11-26 21:03:24.197183,2017-11-26 21:03:24.197183,1
27699,4,2017-11-26 21:07:24.171679,2017-11-26 21:07:24.171679,1
27701,4,2017-11-26 21:08:24.247246,2017-11-26 21:08:24.247246,1
27704,1,2017-11-26 21:15:43.985645,2017-11-26 21:15:43.985645,4
27706,1,2017-11-26 21:16:24.144185,2017-11-26 21:16:24.144185,4
27707,1,2017-11-26 21:17:24.227755,2017-11-26 21:17:24.227755,3
27709,2,2017-11-26 21:18:24.208438,2017-11-26 21:18:24.208438,1
27711,3,2017-11-26 21:20:24.010103,2017-11-26 21:20:24.010103,2
27715,4,2017-11-26 21:30:24.334557,2017-11-26 21:30:24.334557,0
27718,4,2017-11-26 21:33:24.116191,2017-11-26 21:33:24.116191,1
27720,6,2017-11-26 21:34:04.132028,2017-11-26 21:34:04.132028,1
27722,4,2017-11-26 21:38:24.330229,2017-11-26 21:38:24.330229,1
27726,2,2017-11-26 21:45:24.18909,2017-11-26 21:45:24.18909,1
27728,0,2017-11-26 21:46:04.191,2017-11-26 21:46:04.191,1000
27729,1,2017-11-26 21:52:44.155051,2017-11-26 21:52:44.155051,5
27731,1,2017-11-26 21:54:44.208741,2017-11-26 21:54:44.208741,2
27732,0,2017-11-26 21:55:24.136146,2017-11-26 21:55:24.136146,1000
27733,1,2017-11-26 21:56:44.076608,2017-11-26 21:56:44.076608,3
27735,1,2017-11-26 22:03:04.084045,2017-11-26 22:03:04.084045,0
27738,2,2017-11-26 22:05:44.019145,2017-11-26 22:05:44.019145,1
27739,1,2017-11-26 22:06:24.276856,2017-11-26 22:06:24.276856,18
27740,1,2017-11-26 22:07:04.197949,2017-11-26 22:07:04.197949,19
27741,1,2017-11-26 22:07:44.083678,2017-11-26 22:07:44.083678,16
27742,0,2017-11-26 22:09:04.288226,2017-11-26 22:09:04.288226,1000
27744,1,2017-11-26 22:10:44.319857,2017-11-26 22:10:44.319857,15
27745,1,2017-11-26 22:11:24.151299,2017-11-26 22:11:24.151299,14
27746,1,2017-11-26 22:12:44.316201,2017-11-26 22:12:44.316201,13
27748,1,2017-11-26 22:13:24.064323,2017-11-26 22:13:24.064323,12
27751,2,2017-11-26 22:15:24.296239,2017-11-26 22:15:24.296239,8
27755,2,2017-11-26 22:17:44.156789,2017-11-26 22:17:44.156789,4
27759,3,2017-11-26 22:19:44.255779,2017-11-26 22:19:44.255779,3
27761,2,2017-11-26 22:24:24.107531,2017-11-26 22:24:24.107531,2
27763,4,2017-11-26 22:25:44.142721,2017-11-26 22:25:44.142721,2
27765,5,2017-11-26 22:26:24.113359,2017-11-26 22:26:24.113359,1
27766,4,2017-11-26 22:33:44.180058,2017-11-26 22:33:44.180058,1
27768,6,2017-11-26 22:38:44.072375,2017-11-26 22:38:44.072375,1
27769,7,2017-11-26 22:39:24.083989,2017-11-26 22:39:24.083989,1
27770,8,2017-11-26 22:40:44.392141,2017-11-26 22:40:44.392141,1
27771,9,2017-11-26 22:41:24.03656,2017-11-26 22:41:24.03656,1
27775,7,2017-11-26 22:46:44.256208,2017-11-26 22:46:44.256208,1
27776,8,2017-11-26 22:47:44.364601,2017-11-26 22:47:44.364601,1
27778,10,2017-11-26 22:50:44.305265,2017-11-26 22:50:44.305265,1
27780,10,2017-11-26 22:53:04.279442,2017-11-26 22:53:04.279442,1
27782,11,2017-11-26 22:53:44.147457,2017-11-26 22:53:44.147457,0
27783,10,2017-11-26 22:54:24.128035,2017-11-26 22:54:24.128035,1
27784,9,2017-11-26 22:55:04.161177,2017-11-26 22:55:04.161177,1
27786,7,2017-11-26 22:59:44.164685,2017-11-26 22:59:44.164685,1
27789,4,2017-11-26 23:02:04.183443,2017-11-26 23:02:04.183443,1
27790,3,2017-11-26 23:03:23.992963,2017-11-26 23:03:23.992963,2
27791,4,2017-11-26 23:04:44.262698,2017-11-26 23:04:44.262698,2
27792,2,2017-11-26 23:06:24.160324,2017-11-26 23:06:24.160324,3
27794,3,2017-11-26 23:08:04.204409,2017-11-26 23:08:04.204409,2
27796,4,2017-11-26 23:10:44.096171,2017-11-26 23:10:44.096171,1
27798,5,2017-11-26 23:12:04.056233,2017-11-26 23:12:04.056233,2
27802,3,2017-11-26 23:18:44.297486,2017-11-26 23:18:44.297486,2
27803,4,2017-11-26 23:19:44.233725,2017-11-26 23:19:44.233725,1
27804,3,2017-11-26 23:20:24.20374,2017-11-26 23:20:24.20374,1
27808,5,2017-11-26 23:27:44.084103,2017-11-26 23:27:44.084103,1
27810,5,2017-11-26 23:31:04.289344,2017-11-26 23:31:04.289344,1
27812,4,2017-11-26 23:32:24.250478,2017-11-26 23:32:24.250478,1
27814,3,2017-11-26 23:33:44.301877,2017-11-26 23:33:44.301877,0
27817,3,2017-11-26 23:36:24.154186,2017-11-26 23:36:24.154186,2
27818,4,2017-11-26 23:36:44.389234,2017-11-26 23:36:44.389234,2
27820,6,2017-11-26 23:39:04.561675,2017-11-26 23:39:04.561675,1
27824,5,2017-11-26 23:44:24.062688,2017-11-26 23:44:24.062688,0
27825,4,2017-11-26 23:47:04.236538,2017-11-26 23:47:04.236538,0
27827,2,2017-11-26 23:50:04.278059,2017-11-26 23:50:04.278059,6
27828,1,2017-11-26 23:50:44.212237,2017-11-26 23:50:44.212237,5
27832,1,2017-11-26 23:53:04.080571,2017-11-26 23:53:04.080571,1
27835,2,2017-11-26 23:54:24.043918,2017-11-26 23:54:24.043918,1
27836,2,2017-11-26 23:54:44.30099,2017-11-26 23:54:44.30099,2
27837,3,2017-11-26 23:56:44.04689,2017-11-26 23:56:44.04689,2
27845,6,2017-11-27 00:05:44.155171,2017-11-27 00:05:44.155171,1
27848,5,2017-11-27 00:11:44.188064,2017-11-27 00:11:44.188064,1
27849,6,2017-11-27 00:14:44.270947,2017-11-27 00:14:44.270947,1
27853,6,2017-11-27 00:21:24.018956,2017-11-27 00:21:24.018956,1
27856,6,2017-11-27 00:23:04.177902,2017-11-27 00:23:04.177902,0
27859,5,2017-11-27 00:27:04.288672,2017-11-27 00:27:04.288672,1
27861,5,2017-11-27 00:28:44.254642,2017-11-27 00:28:44.254642,1
27868,6,2017-11-27 00:41:24.007861,2017-11-27 00:41:24.007861,2
27873,6,2017-11-27 00:53:44.128084,2017-11-27 00:53:44.128084,1
27876,7,2017-11-27 00:59:04.065355,2017-11-27 00:59:04.065355,0
27878,7,2017-11-27 01:01:24.376815,2017-11-27 01:01:24.376815,2
27882,7,2017-11-27 01:05:04.126882,2017-11-27 01:05:04.126882,1
27885,5,2017-11-27 01:07:04.226926,2017-11-27 01:07:04.226926,2
27888,7,2017-11-27 01:10:44.148037,2017-11-27 01:10:44.148037,2
27889,7,2017-11-27 01:15:04.309146,2017-11-27 01:15:04.309146,1
27890,6,2017-11-27 01:18:44.688235,2017-11-27 01:18:44.688235,1
27892,8,2017-11-27 01:20:04.200204,2017-11-27 01:20:04.200204,1
27894,7,2017-11-27 01:21:04.188576,2017-11-27 01:21:04.188576,1
27896,5,2017-11-27 01:22:04.292096,2017-11-27 01:22:04.292096,2
27897,4,2017-11-27 01:23:04.051041,2017-11-27 01:23:04.051041,2
27902,3,2017-11-27 01:27:44.770123,2017-11-27 01:27:44.770123,2
27903,2,2017-11-27 01:29:24.11208,2017-11-27 01:29:24.11208,2
27909,2,2017-11-27 01:38:04.056011,2017-11-27 01:38:04.056011,3
27911,4,2017-11-27 01:40:24.071211,2017-11-27 01:40:24.071211,2
27922,4,2017-11-27 01:50:44.127864,2017-11-27 01:50:44.127864,3
27923,4,2017-11-27 01:51:24.23392,2017-11-27 01:51:24.23392,2
27929,4,2017-11-27 01:58:03.978188,2017-11-27 01:58:03.978188,2
27932,2,2017-11-27 02:00:04.466483,2017-11-27 02:00:04.466483,3
27935,3,2017-11-27 02:03:44.190076,2017-11-27 02:03:44.190076,3
27936,4,2017-11-27 02:04:44.157574,2017-11-27 02:04:44.157574,3
27941,3,2017-11-27 02:09:24.224759,2017-11-27 02:09:24.224759,1
27942,2,2017-11-27 02:10:43.979953,2017-11-27 02:10:43.979953,4
27944,4,2017-11-27 02:13:44.252204,2017-11-27 02:13:44.252204,2
27949,4,2017-11-27 02:17:24.155413,2017-11-27 02:17:24.155413,3
27800,5,2017-11-26 23:15:24.294413,2017-11-26 23:15:24.294413,2
27801,4,2017-11-26 23:17:04.208163,2017-11-26 23:17:04.208163,2
27805,4,2017-11-26 23:22:44.172262,2017-11-26 23:22:44.172262,1
27806,3,2017-11-26 23:25:44.263573,2017-11-26 23:25:44.263573,1
27807,4,2017-11-26 23:26:04.048188,2017-11-26 23:26:04.048188,1
27809,4,2017-11-26 23:28:04.100254,2017-11-26 23:28:04.100254,1
27811,6,2017-11-26 23:31:24.298064,2017-11-26 23:31:24.298064,1
27813,3,2017-11-26 23:32:44.130786,2017-11-26 23:32:44.130786,1
27815,3,2017-11-26 23:34:44.151923,2017-11-26 23:34:44.151923,1
27816,2,2017-11-26 23:36:04.197605,2017-11-26 23:36:04.197605,2
27819,5,2017-11-26 23:37:04.569204,2017-11-26 23:37:04.569204,1
27821,6,2017-11-26 23:39:24.069516,2017-11-26 23:39:24.069516,0
27822,5,2017-11-26 23:40:44.300203,2017-11-26 23:40:44.300203,0
27823,6,2017-11-26 23:43:44.263539,2017-11-26 23:43:44.263539,0
27826,3,2017-11-26 23:48:44.241762,2017-11-26 23:48:44.241762,1
27829,1,2017-11-26 23:51:04.378097,2017-11-26 23:51:04.378097,4
27830,1,2017-11-26 23:51:44.061214,2017-11-26 23:51:44.061214,3
27831,1,2017-11-26 23:52:24.079284,2017-11-26 23:52:24.079284,2
27833,1,2017-11-26 23:53:24.029326,2017-11-26 23:53:24.029326,0
27834,1,2017-11-26 23:54:04.11905,2017-11-26 23:54:04.11905,1
27838,4,2017-11-26 23:58:24.142232,2017-11-26 23:58:24.142232,2
27839,5,2017-11-27 00:01:24.221711,2017-11-27 00:01:24.221711,1
27840,6,2017-11-27 00:01:44.337358,2017-11-27 00:01:44.337358,1
27841,7,2017-11-27 00:02:24.246194,2017-11-27 00:02:24.246194,1
